Method,Name,Error,Occurrences,First Seen,Last Seen
POST,POST /action (mission),HTTPError('500 Server Error: Internal Server Error for url: POST /action (mission)'),7,2026-08-10T17:33:06Z,2026-08-10T17:34:24Z
