Method,Name,Error,Occurrences,First Seen,Last Seen
POST,POST /action (mission),HTTPError('500 Server Error: Internal Server Error for url: POST /action (mission)'),5,2026-08-10T17:30:51Z,2026-08-10T17:32:20Z
