Method,Name,Error,Occurrences,First Seen,Last Seen
POST,POST /action (mission),HTTPError('500 Server Error: Internal Server Error for url: POST /action (mission)'),4,2026-08-11T08:35:00Z,2026-08-11T08:35:45Z
