Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /games/{id} (轮询快照),1542,0,8,12.94305375487279,3.5011661238968372,188.59562510624528,4434.05317769131,17.281254933285034,0.0,8,10,11,12,19,39,92,120,190,190,190
POST,POST /action (mission),44,3,31,38.81099814845418,17.33587495982647,284.5104578882456,5533.590909090909,0.49310973869295815,0.03362111854724715,31,34,37,39,46,64,280,280,280,280,280
POST,POST /action (propose),14,0,30,36.97382126535688,24.361957795917988,90.91045800596476,5034.5,0.15689855322048668,0.0,31,35,42,44,46,91,91,91,91,91,91
POST,POST /action (speak),99,0,26,30.17602485576362,14.770208392292261,129.84741618856788,4990.515151515152,1.1094969120591558,0.0,26,30,33,35,44,52,81,130,130,130,130
POST,POST /action (vote),96,0,30,34.63099350725921,16.76220865920186,102.51695802435279,5467.572916666667,1.0758757935119088,0.0,31,36,40,41,55,66,82,100,100,100,100
POST,POST /games (创建对局),28,0,45,137.99625161170428,23.95704109221697,372.0082500949502,2079.1071428571427,0.31379710644097336,0.0,48,250,300,310,340,350,370,370,370,370,370
,Aggregated,1823,3,9,17.750632577512906,3.5011661238968372,372.0082500949502,4513.677454744926,20.430433037210516,0.03362111854724715,9,12,17,22,34,54,100,140,350,370,370
