Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/games/history,3996,0,44,50.25060105178196,5.736833001719788,218.11654300108785,48.366366366366364,67.64614666860994,0.0,44,53,59,64,80,97,130,160,210,220,220
GET,/api/v1/games/recent,6001,0,170,178.28692455114634,2.0742429987876676,680.8522050050669,481.0,101.58771925884092,0.0,170,190,200,210,260,310,400,460,660,680,680
GET,/api/v1/users/leaderboard,9823,0,190,197.36164471533772,4.334117998951115,703.2004550055717,380.0,166.2883129944333,0.0,190,210,220,230,280,330,430,490,670,700,700
,Aggregated,19820,0,170,161.92657275848225,2.0742429987876676,703.2004550055717,343.7181130171544,335.5221789218842,0.0,170,190,210,220,250,310,390,470,670,700,700
